Company Code,Account,Document Type,Posting Date,Document Date,Amount in doc. curr.,Document currency,Amount in local currency,Local Currency,Text/Billing doc,Assignment,Posting period,Fiscal Year,Document Header Text,Clearing Doc,Action,AR Comments,Aging,Aging Bucket,Sign,CountIf,Reference,SD Doc,Status,Cnxd,VBAK PO,BSID - Account,BSID Doc,BSID Amount ,Diff.,USD Diff,Diff. %,ZAR_PAY_REPORT
Europe,101071,DC,12/13/2024,12/13/2024,-15.46,EUR,-16.29,USD,2947740971,T0003,1,2025,PP/IS/20241213,104792005,write off,Settlement reversed/chargeback,28,21-30,-1,1,2947740971,7142245468,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/13/2024,12/13/2024,-66.45,EUR,-70,USD,2949054101,T0003,1,2025,PP/IS/20241213,104792005,write off,Settlement reversed/chargeback,28,21-30,-1,1,2949054101,7100592143,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/13/2024,12/13/2024,-428.13,EUR,-451,USD,2930913492,T0003,1,2025,PP/IS/20241213,104792005,write off,Settlement reversed/chargeback,28,21-30,-1,1,2930913492,7182576344,SUCCESS,0,7182576344,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/14/2024,12/14/2024,-21.84,EUR,-22.95,USD,2929885750,T0003,1,2025,PP/IS/20241214,104792005,write off,Settlement reversed/chargeback,27,21-30,-1,1,2929885750,7041060434,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/14/2024,12/14/2024,-19.99,EUR,-21.01,USD,2945850738,T0003,1,2025,PP/IS/20241214,104792005,write off,Settlement reversed/chargeback,27,21-30,-1,1,2945850738,7175473648,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/15/2024,12/15/2024,-39.85,EUR,-41.88,USD,2927209334,T0003,1,2025,PP/IS/20241215,104792005,write off,Settlement reversed/chargeback,26,21-30,-1,1,2927209334,7182634570,SUCCESS,0,7182634570,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/15/2024,12/15/2024,-19.34,EUR,-20.33,USD,2941101430,T0003,1,2025,PP/IS/20241215,104792005,write off,Settlement reversed/chargeback,26,21-30,-1,1,2941101430,7164337818,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/16/2024,12/16/2024,-19.34,EUR,-20.33,USD,2940816404,T0003,1,2025,PP/IS/20241216,104792005,write off,Settlement reversed/chargeback,25,21-30,-1,1,2940816404,7078834881,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/16/2024,12/16/2024,-34.99,EUR,-36.77,USD,2946832403,T0003,1,2025,PP/IS/20241216,104792005,write off,Settlement reversed/chargeback,25,21-30,-1,1,2946832403,7079415861,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/16/2024,12/16/2024,-141.94,EUR,-149.17,USD,2947829001,T0003,1,2025,PP/IS/20241216,104792005,write off,Settlement reversed/chargeback,25,21-30,-1,1,2947829001,7062623298,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/16/2024,12/16/2024,-34.99,EUR,-36.77,USD,2950089294,T0003,1,2025,PP/IS/20241216,104792005,write off,Settlement reversed/chargeback,25,21-30,-1,1,2950089294,7082421135,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/16/2024,12/16/2024,-19.34,EUR,-20.33,USD,2950091443,T0003,1,2025,PP/IS/20241216,104792005,write off,Settlement reversed/chargeback,25,21-30,-1,1,2950091443,7146478633,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/16/2024,12/16/2024,-23.79,EUR,-25,USD,2950745847,T0003,1,2025,PP/IS/20241216,104792005,write off,Settlement reversed/chargeback,25,21-30,-1,1,2950745847,7056369663,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/16/2024,12/16/2024,-78.35,EUR,-82.34,USD,2951863180,T0003,1,2025,PP/IS/20241216,104792005,write off,Settlement reversed/chargeback,25,21-30,-1,1,2951863180,5034418205,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/16/2024,12/16/2024,-34.99,EUR,-36.77,USD,2952545651,T0003,1,2025,PP/IS/20241216,104792005,write off,Settlement reversed/chargeback,25,21-30,-1,1,2952545651,7131909560,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/17/2024,12/17/2024,-141.94,EUR,-149.17,USD,2929016441,T0003,1,2025,PP/IS/20241217,104792005,write off,Settlement reversed/chargeback,24,21-30,-1,1,2929016441,5026767401,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/17/2024,12/17/2024,-19.34,EUR,-20.33,USD,2943893082,T0003,1,2025,PP/IS/20241217,104792005,write off,Settlement reversed/chargeback,24,21-30,-1,1,2943893082,7153347854,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/28/2024,12/28/2024,17.84,EUR,18.57,USD,2969575248,T1107,2,2025,PP/IS/20241228,1140633167,clear with OI,clear with OI/write off diff,13,11-20,1,1,2965672954,7160015721,SUCCESS,,,1431893,6491525052,-44.87,-27.03,-28.23,60%,Not in Bibit
Europe,101071,DC,12/17/2024,12/17/2024,-11.89,EUR,-12.5,USD,2950678132,T0003,1,2025,PP/IS/20241217,104792005,write off,Settlement reversed/chargeback,24,21-30,-1,1,2950678132,7177200041,POLLING,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/17/2024,12/17/2024,-23.79,EUR,-25,USD,2952880368,T0003,1,2025,PP/IS/20241217,104792005,write off,Settlement reversed/chargeback,24,21-30,-1,1,2952880368,7062268046,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
US,101053,DC,12/28/2024,12/28/2024,-31.79,USD,-31.79,USD,,T0003,2,2025,PP/IS/20241228,ECOMMSUPT-5723,MBD,order not in ECC,13,11-20,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,12/17/2024,12/17/2024,-261.96,EUR,-275.31,USD,2953467345,T0003,1,2025,PP/IS/20241217,104792005,write off,Settlement reversed/chargeback,24,21-30,-1,1,2953467345,7029759503,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/17/2024,12/17/2024,-29.99,EUR,-31.52,USD,2953731420,T0003,1,2025,PP/IS/20241217,104792005,write off,Settlement reversed/chargeback,24,21-30,-1,1,2953731420,7169632991,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/18/2024,12/18/2024,-23.79,EUR,-25,USD,2933978291,T0003,1,2025,PP/IS/20241218,104792005,write off,Settlement reversed/chargeback,23,21-30,-1,1,2933978291,7181989086,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/18/2024,12/18/2024,-55.84,EUR,-58.69,USD,2943509631,T0003,1,2025,PP/IS/20241218,104792005,write off,Settlement reversed/chargeback,23,21-30,-1,1,2943509631,7134385757,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/18/2024,12/18/2024,-55.84,EUR,-58.69,USD,2947149474,T0003,1,2025,PP/IS/20241218,104792005,write off,Settlement reversed/chargeback,23,21-30,-1,1,2947149474,5012368811,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/18/2024,12/18/2024,-23.79,EUR,-25,USD,2947823359,T0003,1,2025,PP/IS/20241218,104792005,write off,Settlement reversed/chargeback,23,21-30,-1,1,2947823359,7182890276,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
US,101053,DC,12/30/2024,12/30/2024,-21.24,USD,-21.24,USD,2971618459,T0003,2,2025,PP/IS/20241230,email 1/10,Request refund,DP - refund in PP,11,11-20,-1,1,,7026177896,,,,,,,,,,Not in Bibit
Europe,101071,DC,12/19/2024,12/19/2024,-66.45,EUR,-69.84,USD,2934887434,T0003,1,2025,PP/IS/20241219,104792005,write off,Settlement reversed/chargeback,22,21-30,-1,1,2934887434,7179120314,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/19/2024,12/19/2024,-23.79,EUR,-25,USD,2940573714,T0003,1,2025,PP/IS/20241219,104792005,write off,Settlement reversed/chargeback,22,21-30,-1,1,2940573714,7149030646,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/20/2024,12/20/2024,-15.46,EUR,-16.25,USD,2939284281,T0003,1,2025,PP/IS/20241220,104792005,write off,Settlement reversed/chargeback,21,21-30,-1,1,2939284281,7184633716,SUCCESS,0,7184633716,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/20/2024,12/20/2024,-11.89,EUR,-12.5,USD,2959077750,T0003,1,2025,PP/IS/20241220,104792005,write off,Settlement reversed/chargeback,21,21-30,-1,1,2959077750,7063700812,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/22/2024,12/22/2024,-66.45,EUR,-69.31,USD,2955638551,T0003,1,2025,PP/IS/20241222,104792005,write off,Settlement reversed/chargeback,19,11-20,-1,1,2955638551,5034568301,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/24/2024,12/24/2024,-39.85,EUR,-41.57,USD,2951920570,T0003,1,2025,PP/IS/20241224,104792005,write off,Settlement reversed/chargeback,17,11-20,-1,1,2951920570,7186030827,SUCCESS,0,7186030827,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/24/2024,12/24/2024,-33.2,EUR,-34.63,USD,2943638546,T0003,1,2025,PP/IS/20241224,104792005,write off,Settlement reversed/chargeback,17,11-20,-1,1,2943638546,7184668831,SUCCESS,0,7184668831,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/24/2024,12/24/2024,-23.79,EUR,-24.81,USD,2955635193,T0003,1,2025,PP/IS/20241224,104792005,write off,Settlement reversed/chargeback,17,11-20,-1,1,2955635193,7186379894,SUCCESS,0,7186379894,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/26/2024,12/26/2024,-33.2,EUR,-34.63,USD,2949274140,T0003,1,2025,PP/IS/20241226,104792005,write off,Settlement reversed/chargeback,15,11-20,-1,1,2949274140,7185858800,SUCCESS,0,7185858800,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/26/2024,12/26/2024,-19.34,EUR,-20.17,USD,2960195485,T0003,1,2025,PP/IS/20241226,104792005,write off,Settlement reversed/chargeback,15,11-20,-1,1,2960195485,7187068969,SUCCESS,0,7187068969,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/26/2024,12/26/2024,-25.99,EUR,-27.11,USD,2952000328,T0003,1,2025,PP/IS/20241226,104792005,write off,Settlement reversed/chargeback,15,11-20,-1,1,2952000328,5004885228,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/26/2024,12/26/2024,-29.4,EUR,-30.67,USD,2957026042,T0003,1,2025,PP/IS/20241226,104792005,write off,Settlement reversed/chargeback,15,11-20,-1,1,2957026042,7098648785,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/26/2024,12/26/2024,-25.99,EUR,-27.11,USD,2958532600,T0003,1,2025,PP/IS/20241226,104792005,write off,Settlement reversed/chargeback,15,11-20,-1,1,2958532600,7174452409,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/28/2024,12/28/2024,-66.45,EUR,-69.18,USD,2959225844,T0003,2,2025,PP/IS/20241228,104792005,write off,Settlement reversed/chargeback,13,11-20,-1,1,2959225844,7069045043,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/29/2024,12/29/2024,-19.34,EUR,-20.14,USD,2956838099,T0003,2,2025,PP/IS/20241229,104792005,write off,Settlement reversed/chargeback,12,11-20,-1,1,2956838099,7154106877,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/30/2024,12/30/2024,-645.24,EUR,-671.77,USD,2941096071,T0003,2,2025,PP/IS/20241230,104792005,write off,Settlement reversed/chargeback,11,11-20,-1,1,2941096071,5027134141,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/30/2024,12/30/2024,-11.89,EUR,-12.38,USD,2945904062,T0003,2,2025,PP/IS/20241230,104792005,write off,Settlement reversed/chargeback,11,11-20,-1,1,2945904062,7149672175,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/31/2024,12/31/2024,-33.2,EUR,-34.57,USD,2945327508,T0003,2,2025,PP/IS/20241231,104792005,write off,Settlement reversed/chargeback,10,0-10,-1,1,2945327508,7180575280,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/31/2024,12/31/2024,-11.89,EUR,-12.38,USD,2956548774,T0003,2,2025,PP/IS/20241231,104792005,write off,Settlement reversed/chargeback,10,0-10,-1,1,2956548774,57364501,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101072,DC,12/31/2024,12/31/2024,12.97,GBP,16.28,USD,2959547474,T1107,2,2025,PP/IS/20241231,1140633168,clear with OI,clear with OI,10,0-10,1,1,2959547474,7182723906,CANCELLED,X,,1431892,6489058936,-12.97,0,-0.21,0%,Not in Bibit
Europe,101071,DC,12/31/2024,12/31/2024,-66.45,EUR,-69.18,USD,2958237937,T0003,2,2025,PP/IS/20241231,104792005,write off,Settlement reversed/chargeback,10,0-10,-1,1,2958237937,7022510986,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/1/2025,1/1/2025,-19.34,EUR,-20.14,USD,2962994552,T0003,2,2025,PP/IS/20250101,104792005,write off,Settlement reversed/chargeback,9,0-10,-1,1,2962994552,7187276198,SUCCESS,0,7187276198,,,,,,,CHARGED_BACK
Europe,101071,DC,1/1/2025,1/1/2025,-19.03,EUR,-19.81,USD,2945954036,T0003,2,2025,PP/IS/20250101,104792005,write off,Settlement reversed/chargeback,9,0-10,-1,1,2945954036,7138670849,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/1/2025,1/1/2025,-66.45,EUR,-69.18,USD,2958158378,T0003,2,2025,PP/IS/20250101,104792005,write off,Settlement reversed/chargeback,9,0-10,-1,1,2958158378,5039536611,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/1/2025,1/1/2025,-19.34,EUR,-20.14,USD,2965653758,T0003,2,2025,PP/IS/20250101,104792005,write off,Settlement reversed/chargeback,9,0-10,-1,1,2965653758,7148590875,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101077,DC,1/1/2025,1/1/2025,29.99,AUD,18.69,USD,2751024117,T1107,2,2025,PP/IS/20250101,,no action,less than 10 days,9,0-10,1,1,2751024117,7119468455,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101077,DC,1/1/2025,1/1/2025,29.99,AUD,18.69,USD,2778319913,T1107,2,2025,PP/IS/20250101,,no action,less than 10 days,9,0-10,1,1,2778319913,7119468455,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,1/1/2025,1/1/2025,-19.99,USD,-19.99,USD,2972788786,T0003,2,2025,PP/IS/20250101,,no action,less than 10 days,9,0-10,-1,1,,7122858896,,,,,,,,,,Not in Bibit
Europe,101071,DC,1/2/2025,1/2/2025,-11.89,EUR,-12.38,USD,2962133077,T0003,2,2025,PP/IS/20250102,104792005,write off,Settlement reversed/chargeback,8,0-10,-1,1,2962133077,7187655626,SUCCESS,0,7187655626,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/2/2025,1/2/2025,-66.45,EUR,-69.18,USD,2953700718,T0003,2,2025,PP/IS/20250102,104792005,write off,Settlement reversed/chargeback,8,0-10,-1,1,2953700718,5031286790,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/2/2025,1/2/2025,-11.89,EUR,-12.38,USD,2953736317,T0003,2,2025,PP/IS/20250102,104792005,write off,Settlement reversed/chargeback,8,0-10,-1,1,2953736317,7054275438,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/2/2025,1/2/2025,-11.89,EUR,-12.38,USD,2958249864,T0003,2,2025,PP/IS/20250102,104792005,write off,Settlement reversed/chargeback,8,0-10,-1,1,2958249864,7174282802,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
US,101053,DC,1/2/2025,1/2/2025,-24.37,USD,-24.37,USD,2973567456,T0003,2,2025,PP/IS/20250102,,no action,less than 10 days,8,0-10,-1,1,,7172579465,,,,,,,,,,Not in Bibit
US,101053,DC,1/2/2025,1/2/2025,-1.99,USD,-1.99,USD,,T0003,2,2025,PP/IS/20250102,,no action,less than 10 days,8,0-10,-1,1,,7188700551,,,7188700551,,,,,,,Not in Bibit
US,101053,DC,1/2/2025,1/2/2025,-21.02,USD,-21.02,USD,2974350763,T0003,2,2025,PP/IS/20250102,,no action,clear with OI,8,0-10,-1,1,2973493392,7187916560,SUCCESS,,,1452233,6622595352,21.02,0,0,0%,Not in Bibit
US,101053,DC,1/2/2025,1/2/2025,1.56,USD,1.56,USD,2962126480,T1107,2,2025,PP/IS/20250102,,no action,less than 10 days,8,0-10,1,1,2961204463,7187113231,SUCCESS,,7187113231,,,,,,,Not in Bibit
Europe,101071,DC,1/3/2025,1/3/2025,-15.46,EUR,-16.1,USD,2963949876,T0003,2,2025,PP/IS/20250103,104792005,write off,Settlement reversed/chargeback,7,0-10,-1,1,2963949876,7187625147,SUCCESS,0,7187625147,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/3/2025,1/3/2025,-19.99,EUR,-20.81,USD,2948854023,T0003,2,2025,PP/IS/20250103,104792005,write off,Settlement reversed/chargeback,7,0-10,-1,1,2948854023,7171893923,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/3/2025,1/3/2025,-34.99,EUR,-36.43,USD,2953250620,T0003,2,2025,PP/IS/20250103,104792005,write off,Settlement reversed/chargeback,7,0-10,-1,1,2953250620,7117979249,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/3/2025,1/3/2025,-35.69,EUR,-37.16,USD,2965622570,T0003,2,2025,PP/IS/20250103,104792005,write off,Settlement reversed/chargeback,7,0-10,-1,1,2965622570,7183589723,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/3/2025,1/3/2025,25.14,EUR,26.17,USD,,T1107,2,2025,PP/IS/20250103,,no action,less than 10 days,7,0-10,1,1,2968866908,7188067271,SUCCESS,,7188067271,,,,,,,Not in Bibit
Europe,101071,DC,1/3/2025,1/3/2025,66.45,EUR,69.18,USD,2726170099,T1107,2,2025,PP/IS/20250103,,no action,less than 10 days,7,0-10,1,1,2726170099,7142132835,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,1/3/2025,1/3/2025,66.45,EUR,69.18,USD,2753231611,T1107,2,2025,PP/IS/20250103,,no action,less than 10 days,7,0-10,1,1,2753231611,7142132835,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,1/3/2025,1/3/2025,66.45,EUR,69.18,USD,2780429098,T1107,2,2025,PP/IS/20250103,,no action,less than 10 days,7,0-10,1,1,2780429098,7142132835,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,1/3/2025,1/3/2025,22.99,USD,22.99,USD,2736127968,T1107,2,2025,PP/IS/20250103,,no action,less than 10 days,7,0-10,1,1,2736127968,7150342573,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,1/3/2025,1/3/2025,29.99,USD,29.99,USD,2743318851,T1107,2,2025,PP/IS/20250103,,no action,less than 10 days,7,0-10,1,1,2743318851,7109289943,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,1/3/2025,1/3/2025,29.99,USD,29.99,USD,2770621498,T1107,2,2025,PP/IS/20250103,,no action,less than 10 days,7,0-10,1,1,2770621498,7109289943,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,1/3/2025,1/3/2025,29.99,USD,29.99,USD,2798053208,T1107,2,2025,PP/IS/20250103,,no action,less than 10 days,7,0-10,1,1,2798053208,7109289943,SUCCESS,0,,,,,,,,Not in Bibit
US,101325,DC,1/3/2025,1/3/2025,155.88,CAD,108.38,USD,2965692721,T1107,2,2025,PP/IS/20250103,,no action,less than 10 days,7,0-10,1,1,2964827889,7187689410,SUCCESS,,7187689410,,,,,,,Not in Bibit
Europe,101071,DC,1/5/2025,1/5/2025,-23.79,EUR,-24.59,USD,2965680792,T0003,2,2025,PP/IS/20250104,104792005,write off,Settlement reversed/chargeback,5,0-10,-1,1,2965680792,7188031152,SUCCESS,0,7188031152,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/5/2025,1/5/2025,-15.46,EUR,-15.98,USD,2949991291,T0003,2,2025,PP/IS/20250104,104792005,write off,Settlement reversed/chargeback,5,0-10,-1,1,2949991291,7161813433,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/5/2025,1/5/2025,-55.84,EUR,-57.72,USD,2950063434,T0003,2,2025,PP/IS/20250104,104792005,write off,Settlement reversed/chargeback,5,0-10,-1,1,2950063434,5026555082,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/5/2025,1/5/2025,-9.99,EUR,-10.33,USD,2952830489,T0003,2,2025,PP/IS/20250104,104792005,write off,Settlement reversed/chargeback,5,0-10,-1,1,2952830489,5004902878,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/5/2025,1/5/2025,-19.34,EUR,-19.99,USD,2957088522,T0003,2,2025,PP/IS/20250104,104792005,write off,Settlement reversed/chargeback,5,0-10,-1,1,2957088522,7178118518,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/5/2025,1/5/2025,-23.79,EUR,-24.59,USD,2964597142,T0003,2,2025,PP/IS/20250104,104792005,write off,Settlement reversed/chargeback,5,0-10,-1,1,2964597142,7186542920,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/5/2025,1/5/2025,-29.74,EUR,-30.74,USD,2967275132,T0003,2,2025,PP/IS/20250104,104792005,write off,Settlement reversed/chargeback,5,0-10,-1,1,2967275132,7004915151,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/5/2025,1/5/2025,-25.99,EUR,-26.87,USD,2967345854,T0003,2,2025,PP/IS/20250104,104792005,write off,Settlement reversed/chargeback,5,0-10,-1,1,2967345854,7186914226,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/5/2025,1/5/2025,-25.99,EUR,-26.87,USD,2968621383,T0003,2,2025,PP/IS/20250105,104792005,write off,Settlement reversed/chargeback,5,0-10,-1,1,2968621383,7187151244,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/5/2025,1/5/2025,-26.43,EUR,-27.32,USD,2976208038,T0003,2,2025,PP/IS/20250104,,no action,clear with OI,5,0-10,-1,1,2971625359,7187571708,SUCCESS,,,1452449,6492564518,26.43,0,0.2,0%,Not in Bibit
US,101053,DC,1/5/2025,1/5/2025,-74.19,USD,-74.19,USD,,T0006,2,2025,PP/IS/20250104,cleared,MBD,order not in ECC,5,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,1/5/2025,1/5/2025,-22.99,USD,-22.99,USD,,T0003,2,2025,PP/IS/20250104,,no action,less than 10 days,5,0-10,-1,1,,7189006925,,,7189006925,,,,,,,Not in Bibit
US,101053,DC,1/5/2025,1/5/2025,-105.99,USD,-105.99,USD,,T0006,2,2025,PP/IS/20250104,cleared,MBD,order not in ECC,5,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,1/5/2025,1/5/2025,-109.24,USD,-109.24,USD,,T0006,2,2025,PP/IS/20250104,cleared,MBD,order not in ECC,5,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,1/5/2025,1/5/2025,-99.99,USD,-99.99,USD,,T0006,2,2025,PP/IS/20250104,cleared,MBD,order not in ECC,5,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,1/5/2025,1/5/2025,-69.99,USD,-69.99,USD,,T0006,2,2025,PP/IS/20250104,cleared,MBD,order not in ECC,5,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,1/5/2025,1/5/2025,-69.99,USD,-69.99,USD,,T0006,2,2025,PP/IS/20250104,cleared,MBD,order not in ECC,5,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,1/5/2025,1/5/2025,-69.99,USD,-69.99,USD,,T0006,2,2025,PP/IS/20250104,cleared,MBD,order not in ECC,5,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,1/5/2025,1/5/2025,-109.09,USD,-109.09,USD,,T0006,2,2025,PP/IS/20250104,cleared,MBD,order not in ECC,5,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,1/5/2025,1/5/2025,-99.99,USD,-99.99,USD,,T0006,2,2025,PP/IS/20250104,cleared,MBD,order not in ECC,5,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,1/5/2025,1/5/2025,-21.69,USD,-21.69,USD,2976226294,T0003,2,2025,PP/IS/20250104,,no action,clear with OI,5,0-10,-1,1,2975381799,7171798730,SUCCESS,,,1452233,6623535268,21.69,0,0,0%,Not in Bibit
Europe,101071,DC,1/6/2025,1/6/2025,-66.45,EUR,-68.69,USD,2957078301,T0003,2,2025,PP/IS/20250106,104792005,write off,Settlement reversed/chargeback,4,0-10,-1,1,2957078301,7114102608,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/6/2025,1/6/2025,-19.99,EUR,-20.66,USD,2964715797,T0003,2,2025,PP/IS/20250106,104792005,write off,Settlement reversed/chargeback,4,0-10,-1,1,2964715797,5006498935,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/6/2025,1/6/2025,-137.12,EUR,-141.74,USD,2977263739,T0003,2,2025,PP/IS/20250106,,no action,clear with OI/write off diff,4,0-10,-1,1,2977263739,7189181402,SUCCESS,0,7189181402,1431893,6495739367,140.55,3.43,3.54,2%,Not in Bibit
Europe,101071,DC,1/6/2025,1/6/2025,-139.41,EUR,-144.11,USD,2977274077,T0003,2,2025,PP/IS/20250106,,no action,clear with OI/write off diff,4,0-10,-1,1,2977274077,7189170335,SUCCESS,0,7189170335,1431893,6495644949,114.27,-25.14,-25.99,-22%,Not in Bibit
Europe,101071,DC,1/6/2025,1/6/2025,-9.99,EUR,-10.33,USD,2976105758,T0003,2,2025,PP/IS/20250106,,no action,less than 10 days,4,0-10,-1,1,,0,,,,,,,,,,SETTLEMENT
Europe,101071,DC,1/6/2025,1/6/2025,-286.42,EUR,-296.07,USD,2977281622,T0006,2,2025,PP/IS/20250106,,no action,clear with OI/write off diff,4,0-10,-1,1,2977281622,7189194262,SUCCESS,0,7189194262,1431893,6495777093,293.58,7.16,7.4,2%,Not in Bibit
Europe,101071,DC,1/6/2025,1/6/2025,-15.59,EUR,-16.12,USD,2978133826,T0003,2,2025,PP/IS/20250106,,no action,clear with OI,4,0-10,-1,1,2965751005,7185716412,SUCCESS,,,1452449,6489613947,15.59,0,0.14,0%,Not in Bibit
